run,season,fips_int,county_name,control_mwh,method_mwh,delta_mwh
genx__reedsco__prox__a0__static,Winter,6099,Stanislaus,66735.4,56927.4,-9808.0
genx__reedsco__prox__a0__static,Winter,6101,Sutter,12043.9,8185.7,-3858.2
genx__reedsco__prox__a0__static,Winter,6103,Tehama,6491.9,4473.5,-2018.4
genx__reedsco__prox__a0__static,Winter,6105,Trinity,2722.1,1117.8,-1604.3
genx__reedsco__prox__a0__static,Winter,6107,Tulare,42330.4,64483.8,22153.4
genx__reedsco__prox__a0__static,Winter,6109,Tuolumne,5932.2,4949.7,-982.5
genx__reedsco__prox__a0__static,Winter,6111,Ventura,85759.7,64248.2,-21511.5
genx__reedsco__prox__a0__static,Winter,6113,Yolo,25334.0,19376.9,-5957.1
genx__reedsco__prox__a0__static,Winter,6115,Yuba,8758.2,6772.9,-1985.3
genx__reedsco__prox__aratio__monthhour,Winter,6001,Alameda,181317.0,106919.9,-74397.1
genx__reedsco__prox__aratio__monthhour,Winter,6003,Alpine,2852.7,0.0,-2852.7
genx__reedsco__prox__aratio__monthhour,Winter,6005,Amador,4809.9,6567.3,1757.4
genx__reedsco__prox__aratio__monthhour,Winter,6007,Butte,22030.2,15176.7,-6853.5
genx__reedsco__prox__aratio__monthhour,Winter,6009,Calaveras,1725.3,2739.2,1013.9
genx__reedsco__prox__aratio__monthhour,Winter,6011,Colusa,3732.3,3961.0,228.7
genx__reedsco__prox__aratio__monthhour,Winter,6013,Contra Costa,142305.6,129345.9,-12959.7
genx__reedsco__prox__aratio__monthhour,Winter,6017,El Dorado,9533.7,14755.5,5221.8
genx__reedsco__prox__aratio__monthhour,Winter,6019,Fresno,88757.6,109182.2,20424.6
genx__reedsco__prox__aratio__monthhour,Winter,6021,Glenn,6161.1,3450.8,-2710.3
genx__reedsco__prox__aratio__monthhour,Winter,6023,Humboldt,10289.0,8991.8,-1297.2
genx__reedsco__prox__aratio__monthhour,Winter,6025,Imperial,15510.6,43299.8,27789.2
genx__reedsco__prox__aratio__monthhour,Winter,6027,Inyo,15349.1,774.9,-14574.2
genx__reedsco__prox__aratio__monthhour,Winter,6029,Kern,115414.5,114985.1,-429.4
genx__reedsco__prox__aratio__monthhour,Winter,6031,Kings,19792.5,16182.9,-3609.6
genx__reedsco__prox__aratio__monthhour,Winter,6033,Lake,8159.7,3647.9,-4511.8
genx__reedsco__prox__aratio__monthhour,Winter,6035,Lassen,7407.3,945.0,-6462.3
genx__reedsco__prox__aratio__monthhour,Winter,6037,Los Angeles,915470.0,780071.6,-135398.4
genx__reedsco__prox__aratio__monthhour,Winter,6039,Madera,12473.6,17509.9,5036.3
genx__reedsco__prox__aratio__monthhour,Winter,6041,Marin,28412.7,14294.4,-14118.3
genx__reedsco__prox__aratio__monthhour,Winter,6043,Mariposa,1362.4,1308.5,-53.9
genx__reedsco__prox__aratio__monthhour,Winter,6045,Mendocino,10320.5,4364.3,-5956.2
genx__reedsco__prox__aratio__monthhour,Winter,6047,Merced,22724.9,33738.4,11013.5
genx__reedsco__prox__aratio__monthhour,Winter,6049,Modoc,2465.3,3258.0,792.7
genx__reedsco__prox__aratio__monthhour,Winter,6051,Mono,1544.3,673.2,-871.1
genx__reedsco__prox__aratio__monthhour,Winter,6053,Monterey,34773.6,27087.0,-7686.6
genx__reedsco__prox__aratio__monthhour,Winter,6055,Napa,16074.2,14984.8,-1089.4
genx__reedsco__prox__aratio__monthhour,Winter,6057,Nevada,3551.5,7672.7,4121.2
genx__reedsco__prox__aratio__monthhour,Winter,6059,Orange,246837.9,286452.6,39614.7
genx__reedsco__prox__aratio__monthhour,Winter,6061,Placer,35887.4,41096.0,5208.6
genx__reedsco__prox__aratio__monthhour,Winter,6063,Plumas,3844.5,1597.0,-2247.5
genx__reedsco__prox__aratio__monthhour,Winter,6065,Riverside,138054.5,146851.9,8797.4
genx__reedsco__prox__aratio__monthhour,Winter,6067,Sacramento,105165.6,109866.8,4701.2
genx__reedsco__prox__aratio__monthhour,Winter,6069,San Benito,2239.6,4802.0,2562.4
genx__reedsco__prox__aratio__monthhour,Winter,6071,San Bernardino,171632.9,341419.6,169786.7
genx__reedsco__prox__aratio__monthhour,Winter,6073,San Diego,287285.8,479014.2,191728.4
genx__reedsco__prox__aratio__monthhour,Winter,6075,San Francisco,64023.9,47649.6,-16374.3
genx__reedsco__prox__aratio__monthhour,Winter,6077,San Joaquin,109997.1,71693.2,-38303.9
genx__reedsco__prox__aratio__monthhour,Winter,6079,San Luis Obispo,26294.2,20873.7,-5420.5
genx__reedsco__prox__aratio__monthhour,Winter,6081,San Mateo,83383.7,61827.9,-21555.8
genx__reedsco__prox__aratio__monthhour,Winter,6083,Santa Barbara,44224.9,34241.9,-9983.0
genx__reedsco__prox__aratio__monthhour,Winter,6085,Santa Clara,220457.3,185776.3,-34681.0
genx__reedsco__prox__aratio__monthhour,Winter,6087,Santa Cruz,25999.0,11495.1,-14503.9
genx__reedsco__prox__aratio__monthhour,Winter,6089,Shasta,11746.0,16804.9,5058.9
genx__reedsco__prox__aratio__monthhour,Winter,6091,Sierra,1437.1,936.0,-501.1
genx__reedsco__prox__aratio__monthhour,Winter,6093,Siskiyou,8663.5,6671.4,-1992.1
genx__reedsco__prox__aratio__monthhour,Winter,6095,Solano,51322.4,41477.0,-9845.4
genx__reedsco__prox__aratio__monthhour,Winter,6097,Sonoma,45818.0,21797.8,-24020.2
genx__reedsco__prox__aratio__monthhour,Winter,6099,Stanislaus,66735.4,56890.2,-9845.2
genx__reedsco__prox__aratio__monthhour,Winter,6101,Sutter,12043.9,8175.7,-3868.2
genx__reedsco__prox__aratio__monthhour,Winter,6103,Tehama,6491.9,4469.7,-2022.2
genx__reedsco__prox__aratio__monthhour,Winter,6105,Trinity,2722.1,1137.4,-1584.7
genx__reedsco__prox__aratio__monthhour,Winter,6107,Tulare,42330.4,64487.1,22156.7
genx__reedsco__prox__aratio__monthhour,Winter,6109,Tuolumne,5932.2,4933.4,-998.8
genx__reedsco__prox__aratio__monthhour,Winter,6111,Ventura,85759.7,64225.1,-21534.6
genx__reedsco__prox__aratio__monthhour,Winter,6113,Yolo,25334.0,19372.1,-5961.9
genx__reedsco__prox__aratio__monthhour,Winter,6115,Yuba,8758.2,6778.4,-1979.8
genx__reedsco__prox__aratio__static,Winter,6001,Alameda,181317.0,106924.7,-74392.3
genx__reedsco__prox__aratio__static,Winter,6003,Alpine,2852.7,0.0,-2852.7
genx__reedsco__prox__aratio__static,Winter,6005,Amador,4809.9,6569.1,1759.2
genx__reedsco__prox__aratio__static,Winter,6007,Butte,22030.2,15176.7,-6853.5
genx__reedsco__prox__aratio__static,Winter,6009,Calaveras,1725.3,2739.7,1014.4
genx__reedsco__prox__aratio__static,Winter,6011,Colusa,3732.3,3964.2,231.9
genx__reedsco__prox__aratio__static,Winter,6013,Contra Costa,142305.6,129349.5,-12956.1
genx__reedsco__prox__aratio__static,Winter,6017,El Dorado,9533.7,14755.9,5222.2
genx__reedsco__prox__aratio__static,Winter,6019,Fresno,88757.6,109188.1,20430.5
genx__reedsco__prox__aratio__static,Winter,6021,Glenn,6161.1,3452.3,-2708.8
genx__reedsco__prox__aratio__static,Winter,6023,Humboldt,10289.0,8990.4,-1298.6
genx__reedsco__prox__aratio__static,Winter,6025,Imperial,15510.6,43302.3,27791.7
genx__reedsco__prox__aratio__static,Winter,6027,Inyo,15349.1,770.7,-14578.4
genx__reedsco__prox__aratio__static,Winter,6029,Kern,115414.5,114965.9,-448.6
genx__reedsco__prox__aratio__static,Winter,6031,Kings,19792.5,16178.7,-3613.8
genx__reedsco__prox__aratio__static,Winter,6033,Lake,8159.7,3646.2,-4513.5
genx__reedsco__prox__aratio__static,Winter,6035,Lassen,7407.3,945.0,-6462.3
genx__reedsco__prox__aratio__static,Winter,6037,Los Angeles,915470.0,780061.8,-135408.2
genx__reedsco__prox__aratio__static,Winter,6039,Madera,12473.6,17507.5,5033.9
genx__reedsco__prox__aratio__static,Winter,6041,Marin,28412.7,14291.7,-14121.0
genx__reedsco__prox__aratio__static,Winter,6043,Mariposa,1362.4,1308.6,-53.8
genx__reedsco__prox__aratio__static,Winter,6045,Mendocino,10320.5,4365.9,-5954.6
genx__reedsco__prox__aratio__static,Winter,6047,Merced,22724.9,33741.2,11016.3
genx__reedsco__prox__aratio__static,Winter,6049,Modoc,2465.3,3258.6,793.3
genx__reedsco__prox__aratio__static,Winter,6051,Mono,1544.3,673.2,-871.1
genx__reedsco__prox__aratio__static,Winter,6053,Monterey,34773.6,27083.3,-7690.3
genx__reedsco__prox__aratio__static,Winter,6055,Napa,16074.2,14982.0,-1092.2
genx__reedsco__prox__aratio__static,Winter,6057,Nevada,3551.5,7675.0,4123.5
genx__reedsco__prox__aratio__static,Winter,6059,Orange,246837.9,286454.9,39617.0
genx__reedsco__prox__aratio__static,Winter,6061,Placer,35887.4,41097.1,5209.7
genx__reedsco__prox__aratio__static,Winter,6063,Plumas,3844.5,1596.4,-2248.1
genx__reedsco__prox__aratio__static,Winter,6065,Riverside,138054.5,146849.6,8795.1
genx__reedsco__prox__aratio__static,Winter,6067,Sacramento,105165.6,109868.9,4703.3
genx__reedsco__prox__aratio__static,Winter,6069,San Benito,2239.6,4802.0,2562.4
genx__reedsco__prox__aratio__static,Winter,6071,San Bernardino,171632.9,341418.5,169785.6
genx__reedsco__prox__aratio__static,Winter,6073,San Diego,287285.8,479011.1,191725.3
genx__reedsco__prox__aratio__static,Winter,6075,San Francisco,64023.9,47651.9,-16372.0
genx__reedsco__prox__aratio__static,Winter,6077,San Joaquin,109997.1,71692.8,-38304.3
genx__reedsco__prox__aratio__static,Winter,6079,San Luis Obispo,26294.2,20870.9,-5423.3
genx__reedsco__prox__aratio__static,Winter,6081,San Mateo,83383.7,61827.2,-21556.5
genx__reedsco__prox__aratio__static,Winter,6083,Santa Barbara,44224.9,34243.5,-9981.4
genx__reedsco__prox__aratio__static,Winter,6085,Santa Clara,220457.3,185774.7,-34682.6
genx__reedsco__prox__aratio__static,Winter,6087,Santa Cruz,25999.0,11497.0,-14502.0
genx__reedsco__prox__aratio__static,Winter,6089,Shasta,11746.0,16808.6,5062.6
genx__reedsco__prox__aratio__static,Winter,6091,Sierra,1437.1,935.4,-501.7
genx__reedsco__prox__aratio__static,Winter,6093,Siskiyou,8663.5,6677.2,-1986.3
genx__reedsco__prox__aratio__static,Winter,6095,Solano,51322.4,41477.0,-9845.4
genx__reedsco__prox__aratio__static,Winter,6097,Sonoma,45818.0,21803.1,-24014.9
genx__reedsco__prox__aratio__static,Winter,6099,Stanislaus,66735.4,56893.8,-9841.6
genx__reedsco__prox__aratio__static,Winter,6101,Sutter,12043.9,8177.3,-3866.6
genx__reedsco__prox__aratio__static,Winter,6103,Tehama,6491.9,4468.8,-2023.1
genx__reedsco__prox__aratio__static,Winter,6105,Trinity,2722.1,1137.4,-1584.7
genx__reedsco__prox__aratio__static,Winter,6107,Tulare,42330.4,64490.6,22160.2
genx__reedsco__prox__aratio__static,Winter,6109,Tuolumne,5932.2,4931.5,-1000.7
genx__reedsco__prox__aratio__static,Winter,6111,Ventura,85759.7,64223.8,-21535.9
genx__reedsco__prox__aratio__static,Winter,6113,Yolo,25334.0,19371.8,-5962.2
genx__reedsco__prox__aratio__static,Winter,6115,Yuba,8758.2,6781.7,-1976.5
genx__stoch__catch__w2-mean__monthhour,Winter,6001,Alameda,181317.0,201935.4,20618.4
genx__stoch__catch__w2-mean__monthhour,Winter,6003,Alpine,2852.7,135.7,-2717.0
genx__stoch__catch__w2-mean__monthhour,Winter,6005,Amador,4809.9,5907.5,1097.6
genx__stoch__catch__w2-mean__monthhour,Winter,6007,Butte,22030.2,25389.2,3359.0
genx__stoch__catch__w2-mean__monthhour,Winter,6009,Calaveras,1725.3,4892.5,3167.2
genx__stoch__catch__w2-mean__monthhour,Winter,6011,Colusa,3732.3,3957.3,225.0
genx__stoch__catch__w2-mean__monthhour,Winter,6013,Contra Costa,142305.6,130162.7,-12142.9
genx__stoch__catch__w2-mean__monthhour,Winter,6017,El Dorado,9533.7,15627.3,6093.6
genx__stoch__catch__w2-mean__monthhour,Winter,6019,Fresno,88757.6,131359.6,42602.0
genx__stoch__catch__w2-mean__monthhour,Winter,6021,Glenn,6161.1,3621.7,-2539.4
genx__stoch__catch__w2-mean__monthhour,Winter,6023,Humboldt,10289.0,15204.2,4915.2
genx__stoch__catch__w2-mean__monthhour,Winter,6025,Imperial,15510.6,2263.7,-13246.9
genx__stoch__catch__w2-mean__monthhour,Winter,6027,Inyo,15349.1,1354.9,-13994.2
genx__stoch__catch__w2-mean__monthhour,Winter,6029,Kern,115414.5,95649.9,-19764.6
genx__stoch__catch__w2-mean__monthhour,Winter,6031,Kings,19792.5,16553.5,-3239.0
genx__stoch__catch__w2-mean__monthhour,Winter,6033,Lake,8159.7,8195.8,36.1
genx__stoch__catch__w2-mean__monthhour,Winter,6035,Lassen,7407.3,768.2,-6639.1
genx__stoch__catch__w2-mean__monthhour,Winter,6037,Los Angeles,915470.0,657541.4,-257928.6
genx__stoch__catch__w2-mean__monthhour,Winter,6039,Madera,12473.6,23018.9,10545.3
genx__stoch__catch__w2-mean__monthhour,Winter,6041,Marin,28412.7,31904.2,3491.5
genx__stoch__catch__w2-mean__monthhour,Winter,6043,Mariposa,1362.4,1988.4,626.0
genx__stoch__catch__w2-mean__monthhour,Winter,6045,Mendocino,10320.5,10359.5,39.0
genx__stoch__catch__w2-mean__monthhour,Winter,6047,Merced,22724.9,21263.1,-1461.8
genx__stoch__catch__w2-mean__monthhour,Winter,6049,Modoc,2465.3,176.4,-2288.9
genx__stoch__catch__w2-mean__monthhour,Winter,6051,Mono,1544.3,5797.0,4252.7
genx__stoch__catch__w2-mean__monthhour,Winter,6053,Monterey,34773.6,42251.0,7477.4
genx__stoch__catch__w2-mean__monthhour,Winter,6055,Napa,16074.2,20652.3,4578.1
genx__stoch__catch__w2-mean__monthhour,Winter,6057,Nevada,3551.5,9155.8,5604.3
genx__stoch__catch__w2-mean__monthhour,Winter,6059,Orange,246837.9,351154.9,104317.0
genx__stoch__catch__w2-mean__monthhour,Winter,6061,Placer,35887.4,24547.1,-11340.3
genx__stoch__catch__w2-mean__monthhour,Winter,6063,Plumas,3844.5,1705.9,-2138.6
genx__stoch__catch__w2-mean__monthhour,Winter,6065,Riverside,138054.5,230409.5,92355.0
genx__stoch__catch__w2-mean__monthhour,Winter,6067,Sacramento,105165.6,21154.9,-84010.7
genx__stoch__catch__w2-mean__monthhour,Winter,6069,San Benito,2239.6,7386.2,5146.6
genx__stoch__catch__w2-mean__monthhour,Winter,6071,San Bernardino,171632.9,283640.1,112007.2
genx__stoch__catch__w2-mean__monthhour,Winter,6073,San Diego,287285.8,386183.4,98897.6
genx__stoch__catch__w2-mean__monthhour,Winter,6075,San Francisco,64023.9,6233.7,-57790.2
genx__stoch__catch__w2-mean__monthhour,Winter,6077,San Joaquin,109997.1,68169.6,-41827.5
genx__stoch__catch__w2-mean__monthhour,Winter,6079,San Luis Obispo,26294.2,31411.9,5117.7
genx__stoch__catch__w2-mean__monthhour,Winter,6081,San Mateo,83383.7,95302.0,11918.3
genx__stoch__catch__w2-mean__monthhour,Winter,6083,Santa Barbara,44224.9,52126.8,7901.9
genx__stoch__catch__w2-mean__monthhour,Winter,6085,Santa Clara,220457.3,222083.8,1626.5
genx__stoch__catch__w2-mean__monthhour,Winter,6087,Santa Cruz,25999.0,25439.8,-559.2
genx__stoch__catch__w2-mean__monthhour,Winter,6089,Shasta,11746.0,9295.3,-2450.7
genx__stoch__catch__w2-mean__monthhour,Winter,6091,Sierra,1437.1,279.5,-1157.6
genx__stoch__catch__w2-mean__monthhour,Winter,6093,Siskiyou,8663.5,6885.9,-1777.6
genx__stoch__catch__w2-mean__monthhour,Winter,6095,Solano,51322.4,43341.8,-7980.6
genx__stoch__catch__w2-mean__monthhour,Winter,6097,Sonoma,45818.0,63029.7,17211.7
genx__stoch__catch__w2-mean__monthhour,Winter,6099,Stanislaus,66735.4,12786.1,-53949.3
genx__stoch__catch__w2-mean__monthhour,Winter,6101,Sutter,12043.9,9799.7,-2244.2
genx__stoch__catch__w2-mean__monthhour,Winter,6103,Tehama,6491.9,7507.8,1015.9
genx__stoch__catch__w2-mean__monthhour,Winter,6105,Trinity,2722.1,406.7,-2315.4
genx__stoch__catch__w2-mean__monthhour,Winter,6107,Tulare,42330.4,59566.3,17235.9
