bus_i,kV,Type,Import,Lat,Lon,nearest_cec_name,nearest_cec_owner,nearest_cec_type,nearest_cec_lat,nearest_cec_lon,dist_km,matched
1667,115,Substation,' ',35.41707406,-119.00734,Oildale Cogen,pge_assumed,SUBSTATION,35.4170691,-119.00732757,0.0012541699619823276,True
1668,115,Substation,' ',35.44042076,-119.0133061,Dai/Oildale Cogen,pge,SUBSTATION,35.4404158,-119.01329371,0.0012506234375583907,True
1669,115,Substation,' ',35.2769642,-119.4741216,U.S. Navy 35R,pge_assumed,SUBSTATION,35.27695928,-119.47410915,0.0012556134424423395,True
1670,115,Substation,' ',35.27225248,-119.474105,Sunset,pge_assumed,SUBSTATION,35.27224757,-119.47409254,0.001256006056769568,True
1671,115,Substation,' ',35.28134076,-119.4699213,Elk Hills Cogen 1,pge,SUBSTATION,35.28133585,-119.46990876,0.0012624353281955561,True
1672,115,Substation,' ',35.28117768,-119.4728705,Elk Hills Cogen 2,pge,SUBSTATION,35.28117277,-119.47285795,0.001263255895079988,True
1673,115,Substation,' ',35.2786367,-119.4641802,Elk Hills Cogen 3,pge,SUBSTATION,35.27863179,-119.46416773,0.001256743314591645,True
1674,115,Substation,' ',35.42487718,-119.6876388,Mobil South Belridge,pge_assumed,SUBSTATION,35.42487226,-119.68762625,0.001261911653259801,True
1675,66,Substation,' ',35.3634818,-119.6755007,Welport,pge,SUBSTATION,35.36347689,-119.67548812,0.0012646640851363172,True
1676,66,Substation,' ',35.29631924,-119.6270095,Mckittrick,pge,SUBSTATION,35.29689072,-119.62635607,0.08691789429888766,True
1677,66,Substation,' ',35.4405646,-118.7967529,Kern Canyon,pge,SUBSTATION,35.44055963,-118.7967405,0.001251925226799742,True
1678,66,Substation,' ',35.62202485,-117.6883033,Downs,sce,SUBSTATION,35.62201979,-117.68829106,0.001241198481417294,True
1679,230,Substation,' ',35.02957907,-119.0044792,Wheeler,pge,SUBSTATION,35.02957415,-119.00446684,0.0012513368430496872,True
1680,66,Substation,' ',35.05874577,-118.2699171,Morwind,sce,SUBSTATION,35.0587408,-118.26990485,0.0012444382574185605,True
1681,66,Substation,' ',35.0446759,-118.2763121,Eastwind,sce,SUBSTATION,35.04467093,-118.27629981,0.0012478742056743464,True
1682,66,Substation,' ',35.04604202,-118.2808834,Mojave 17,sce,SUBSTATION,35.04603705,-118.28087109,0.0012494900900824875,True
1683,230,Substation,' ',35.03860642,-118.2928989,Winderness,sce,SUBSTATION,35.03860146,-118.29288667,0.0012425593968490355,True
1684,115,Substation,' ',35.22732222,-119.6310111,Midway-Sunset Cogeneration,pge,SUBSTATION,35.2272951,-119.63098748,0.003700922321246453,True
1685,115,Substation,' ',35.22558057,-119.6297639,Midway-Sunset Cogen 3,pge,SUBSTATION,35.22557567,-119.62975138,0.0012610227875069495,True
1686,66,Substation,' ',35.27635813,-119.5988863,North Midway,pge,SUBSTATION,35.27635323,-119.59887379,0.0012595621337373386,True
1687,66,Substation,' ',35.22527531,-119.5594974,Dome Project,pge,SUBSTATION,35.22527041,-119.55948494,0.001256113791675158,True
1688,115,Substation,' ',35.1457167,-119.5027528,University - 93268,pge,SUBSTATION,35.1457118,-119.5027403,0.0012603912807822393,True
1689,230,Substation,' ',35.15800786,-119.348897,Buena Vista Pumps,pge,SUBSTATION,35.15800295,-119.34888451,0.001259898261957202,True
1690,66,Substation,' ',35.08980448,-119.441227,Berry - (PG&E),pge,SUBSTATION,35.08979958,-119.44121457,0.0012553540675090135,True
1691,66,Substation,' ',34.86026253,-118.8805391,Lebec - (Other),sce_assumed,SUBSTATION,34.86025762,-118.88052671,0.001255408824393105,True
1692,115,Substation,' ',35.03252074,-117.7003105,U.S. Borax,sce_assumed,SUBSTATION,35.03251574,-117.7002983,0.001242170976750033,True
1693,66,Substation,' ',34.15591282,-118.2775984,Grayson,sce_assumed,SUBSTATION,34.15590795,-118.27758617,0.0012488584376370592,True
1694,66,Substation,' ',34.17780359,-118.316146,Magnolia - 91502,sce_assumed,SUBSTATION ASSUMED,34.17779873,-118.31613376,0.0012489429296457905,True
1695,66,Substation,' ',34.17160752,-118.3038497,Glendale,sce_assumed,SUBSTATION,34.17160266,-118.30383745,0.0012498469418965367,True
1696,66,Substation,' ',34.10139918,-118.2877455,Station 54 ,sce,SUBSTATION,34.10139432,-118.28773333,0.0012440527879016524,True
1697,66,Substation,' ',34.04077632,-117.8218358,Spadra,sce,SUBSTATION,34.04077144,-117.82182364,0.0012449131021518324,True
1698,66,Substation,' ',34.024072,-118.0241972,Puente Hills,sce,SUBSTATION ASSUMED,34.02406714,-118.02418501,0.0012466349875620475,True
1699,66,Substation,' ',33.90248924,-118.4028868,Chevmain,sce,SUBSTATION,33.90248441,-118.40287465,0.0012433120304746151,True
1700,66,Substation,' ',33.87575205,-118.2491081,Icegen,sce,SUBSTATION,33.87574721,-118.24909597,0.001242445259937041,True
1701,66,Substation,' ',33.80372031,-118.2821461,Outfall,sce,SUBSTATION,33.80371549,-118.28213392,0.0012465048093431308,True
1702,66,Substation,' ',33.79405948,-118.2353506,Shell Los Angeles,sce,SUBSTATION,33.79405466,-118.23533842,0.0012466194994463142,True
1703,115,Substation,' ',33.77007438,-118.2651929,Harbor,ladwp,SUBSTATION ASSUMED,33.77006956,-118.2651807,0.0012485735683063206,True
1704,66,Substation,' ',33.77514222,-118.2278691,Hanjin,sce,SUBSTATION,33.77513739,-118.22785693,0.001246488238923347,True
1705,66,Substation,' ',33.7656395,-118.2251507,Long Beach,sce,SUBSTATION,33.76563468,-118.22513856,0.001243619192061168,True
1706,115,Substation,' ',33.15710432,-115.6467855,Salton Sea 1,iid,SUBSTATION,33.15709943,-115.64677381,0.0012164996704126982,True
1707,115,Substation,' ',33.15682042,-115.6399654,Salton Sea 3,iid,SUBSTATION,33.15681553,-115.6399537,0.0012173356229769736,True
1708,115,Substation,' ',33.1577481,-115.6400038,Salton Sea 2,iid,SUBSTATION,33.15774321,-115.63999216,0.00121233069647126,True
1709,115,Substation,' ',33.16232475,-115.6177256,Vulcan,iid,SUBSTATION,33.16231986,-115.61771392,0.001215609122946348,True
1710,115,Substation,' ',33.16436955,-115.6153132,A W Hoch,iid,SUBSTATION,33.16436465,-115.61530159,0.0012102626126164915,True
1711,115,Substation,' ',33.17808484,-115.6042926,J J Elmore,iid,SUBSTATION,33.17807994,-115.60428092,0.0012159321632319229,True
1712,115,Substation,' ',33.17838727,-115.5658256,J M Leathers,iid,SUBSTATION,33.17838237,-115.56581399,0.0012101083059173636,True
1713,115,Substation,' ',32.96851821,-115.5346445,Rockwood,iid,SUBSTATION,32.96851334,-115.53463284,0.0012150914056052293,True
1714,115,Substation,' ',32.81647025,-115.2573359,East Mesa 1,iid,SUBSTATION,32.81646538,-115.25732428,0.001213418130912404,True
1715,115,Substation,' ',32.78658788,-115.2487903,East Mesa 2,iid,SUBSTATION,32.78658302,-115.2487787,0.0012115755193768986,True
1716,115,Substation,' ',32.77451111,-115.2648667,East Mesa 3,iid,SUBSTATION,32.77450625,-115.2648551,0.0012117072654436584,True
1717,115,Substation,' ',32.77523611,-115.2632922,Gem III,iid,SUBSTATION ASSUMED,32.77523124,-115.26328066,0.0012071795722785653,True
1718,115,Substation,' ',32.70607416,-115.217907,Drop 4,sdge,SUBSTATION,32.70606959,-115.2178832,0.0022841001419913426,True
1719,115,Substation,' ',32.7060577,-115.1263706,Drop 3,iid,SUBSTATION,32.70605283,-115.1263591,0.001204584236472206,True
1720,66,Substation,' ',32.77916572,-114.6344093,Siphon Drop,iid,SUBSTATION,32.77916083,-114.6343978,0.001204798043652863,True
1721,66,Substation,' ',32.7145034,-115.5174953,Heber Geothermal,iid,SUBSTATION,32.71449855,-115.51748366,0.0012152185038799721,True
1722,115,Substation,' ',32.67353827,-115.3920561,Drop 5,iid,SUBSTATION,32.67353342,-115.39204448,0.00121398904439428,True
1723,66,Substation,' ',41.93298104,-122.4367485,Iron Gate,pacificorp,SUBSTATION ASSUMED,41.93297578,-122.43673467,0.0012848719567939832,True
1724,66,Substation,' ',41.97986964,-122.3359387,Copco 1,pacificorp,SUBSTATION,41.97986436,-122.33592493,0.0012807275186776175,True
1725,115,Substation,' ',41.60383182,-122.5226591,Lucerne - (PCORP),pacificorp,SUBSTATION,41.60382659,-122.52264532,0.0012848970412057822,True
1726,230,Substation,' ',40.98975466,-121.4967732,Pit 1 A,pge,SUBSTATION,40.98974939,-121.49675975,0.0012719288789297325,True
1727,230,Substation,' ',40.98709396,-121.8493033,Pit 4,pge,SUBSTATION,40.98708872,-121.84928974,0.0012786476289408867,True
1728,230,Substation,' ',40.99253306,-121.9746015,James B. Black,pge,SUBSTATION,40.99252782,-121.97458795,0.0012778170382275337,True
1729,230,Substation,' ',40.92227055,-121.9923454,Pit 6,pge,SUBSTATION,40.92226533,-121.99233182,0.001280129451342272,True
1730,230,Substation,' ',40.98672929,-121.9765849,Pit 5,pge,SUBSTATION,40.98672406,-121.97657134,0.0012781469177776026,True
1731,230,Substation,' ',40.79696775,-122.7614314,Trinity Hydro,pge_assumed,SUBSTATION,40.7969626,-122.76141771,0.0012868358119233916,True
1732,230,Substation,' ',40.59823642,-122.5371186,Whiskeytown,wapa,SUBSTATION,40.59823127,-122.537105,0.0012831155684358943,True
1733,230,Substation,' ',40.64590342,-122.6257398,Carr,wapa,SUBSTATION,40.64589827,-122.62572619,0.0012831375619124323,True
1734,66,Substation,' ',40.67817555,-121.8730925,Kilarc,pge,SUBSTATION,40.67817034,-121.87307895,0.0012811182232743922,True
1735,66,Substation,' ',40.57186647,-122.0203827,Cow Creek,pge,SUBSTATION,40.57186127,-122.02036919,0.001279225568722033,True
1736,66,Substation,' ',40.73723942,-122.3224981,Mt. Gate,pge,SUBSTATION,40.73723424,-122.32248451,0.001281718492481746,True
1737,115,Substation,' ',40.63357895,-122.3918969,Beltline,pge_assumed,SUBSTATION,40.63357378,-122.39188335,0.0012797956585350648,True
1738,66,Substation,' ',40.74435042,-122.3083163,Mt. Gate Junction,pge,SUBSTATION,40.74434524,-122.3083027,0.0012823617767259952,True
1739,115,Substation,' ',40.53504296,-122.3775951,Moore Road,pge_assumed,SUBSTATION,40.5350378,-122.37758158,0.0012785373111538175,True
1740,115,Substation,' ',40.58640252,-122.3952491,Oregon St,pge_assumed,SUBSTATION,40.58639735,-122.39523548,0.001285801828226923,True
1741,115,Substation,' ',40.57484532,-122.3894841,Waldon,pge_assumed,SUBSTATION,40.57484016,-122.38947053,0.001281705325105279,True
1742,230,Substation,' ',40.6280133,-122.4677291,Spring Creek,wapa,SUBSTATION,40.62800813,-122.46771554,0.0012806348591619925,True
1743,66,Substation,' ',40.40490556,-122.1217246,Coleman,pge_assumed,SUBSTATION,40.40490038,-122.12171105,0.001283785918953198,True
1744,115,Substation,' ',40.51800505,-122.3153389,Airport Road 1,pge_assumed,SUBSTATION,40.51799988,-122.31532535,0.0012815621637288462,True
1745,66,Substation,' ',40.45955127,-121.8664328,Volta 1,pge,SUBSTATION,40.45954607,-121.86641934,0.0012771591039339102,True
1746,66,Substation,' ',40.40132958,-121.9651054,Inskip,pge,SUBSTATION,40.40132439,-121.96509188,0.0012820707234539109,True
1747,66,Substation,' ',40.14465791,-122.2116928,Packaging,pge_assumed,SUBSTATION,40.14465276,-122.21167934,0.001279407217979211,True
1748,115,Substation,' ',40.17581925,-121.1907463,Butt Valley,pge,SUBSTATION,40.17581401,-121.19073301,0.001270597720298198,True
1749,66,Substation,' ',39.97493535,-120.9447603,Unknown - 2321,pge,SUBSTATION ASSUMED,39.97493011,-120.94474708,0.0012682618691994122,True
1750,66,Substation,' ',39.75696824,-120.3708737,Marble,pge_assumed,SUBSTATION,39.75696297,-120.37086051,0.0012707029378237749,True
1751,66,Substation,' ',39.80126759,-120.6449025,Mohawk,pge_assumed,SUBSTATION,39.80126234,-120.64488935,0.0012660015145288645,True
1752,66,Substation,' ',39.24586381,-120.0274494,Kings Beach,pge_assumed,SUBSTATION,39.24585856,-120.0274364,0.0012625450827428546,True
1753,66,Substation,' ',39.13686954,-121.6401138,Greenleaf Unit Ii,pge_assumed,SUBSTATION,39.13686442,-121.64010051,0.0012798272969119255,True
1754,66,Substation,' ',39.0525088,-121.6919042,Sutter Power,pge,SUBSTATION,39.05250369,-121.69189098,0.0012751484315846884,True
1755,115,Substation,' ',38.88992636,-121.0984958,Wise,pge,SUBSTATION,38.88992122,-121.09848269,0.0012704749579012075,True
1756,115,Substation,' ',38.8057044,-122.8149792,Geysers Unit 3,pge,SUBSTATION,38.8056994,-122.81496583,0.0012850294322047477,True
1757,115,Substation,' ',38.81471409,-122.8020392,Ridge Line,pge,SUBSTATION,38.81470909,-122.80202578,0.0012888041868843088,True
1758,230,Substation,' ',38.8053101,-122.7838602,Cobb Creek,pge,SUBSTATION,38.80530511,-122.78384678,0.0012884634354565151,True
1759,66,Substation,' ',37.31772837,-122.0887268,Magnesium,pge,SUBSTATION ASSUMED,37.31772344,-122.08871373,0.0012792162864489487,True
1760,230,Substation,' ',38.795979,-122.7670067,Fumarole,pge,SUBSTATION,38.795974,-122.76699329,0.001288298230195868,True
1761,66,Substation,' ',38.7794983,-121.2827414,Park - (PG&E),pge,SUBSTATION,38.77949319,-121.28272819,0.0012783124443237412,True
1762,230,Substation,' ',38.75227765,-122.7195493,NCPA 1&2,pge,SUBSTATION,38.75227265,-122.71953592,0.0012865942347653786,True
1763,66,Substation,' ',38.60655701,-122.852858,Fitch Mt.,pge,SUBSTATION,38.60655203,-122.85284462,0.0012877693806588588,True
1764,66,Substation,' ',38.64740601,-121.411359,Mcclellan-Bell,smud,SUBSTATION,38.64740092,-121.41134584,0.0012753319108237888,True
1765,66,Substation,' ',38.60630599,-121.34661,Walnut - (SMUD),smud,SUBSTATION,38.60630089,-121.34659684,0.0012764127793071242,True
1766,66,Substation,' ',38.62063386,-121.405762,Wright - (SMUD),smud,SUBSTATION,38.62062877,-121.40574885,0.0012749359583328211,True
1767,66,Substation,' ',38.59310499,-121.237507,White Rock-Aerojet,smud,SUBSTATION ASSUMED,38.59309989,-121.23749388,0.0012734876158225343,True
1768,66,Substation,' ',38.61922402,-121.282636,Carmichael Id,smud,SUBSTATION,38.61921892,-121.28262284,0.0012762283281406704,True
1769,66,Substation,' ',38.60908499,-121.491049,Azusa -Thelma,smud,SUBSTATION,38.60907991,-121.49103581,0.0012777241936613773,True
1770,66,Substation,' ',38.61934901,-121.439584,Alamos,smud,SUBSTATION,38.61934393,-121.43957085,0.0012744610660290754,True
1771,66,Substation,' ',38.58062618,-121.3851902,Larch-Northrop,smud,SUBSTATION,38.58062109,-121.38517709,0.0012723917820903123,True
1772,66,Substation,' ',38.59787636,-121.3812278,Pak-N-Save 1,smud,SUBSTATION,38.59787127,-121.38121468,0.0012729249609254082,True
1773,66,Substation,' ',38.57077511,-121.451394,Arden Pumping Sta.,smud,SUBSTATION,38.57077003,-121.45138082,0.0012774930602479674,True
1774,66,Substation,' ',38.55643741,-121.4265029,Csus,smud,SUBSTATION,38.55643233,-121.42648977,0.0012737998390913788,True
1775,66,Substation,' ',38.53171154,-121.4001031,Air Products 2,smud,SUBSTATION,38.53170645,-121.40008993,0.0012777635589970777,True
1776,66,Substation,' ',38.52911015,-121.7513987,UC Davis,pge,SUBSTATION,38.52910509,-121.75138547,0.001281013409418687,True
1777,66,Substation,' ',38.49860176,-121.4279462,Pak-N-Save 2,smud,SUBSTATION ASSUMED,38.49859668,-121.42793309,0.0012730626936027847,True
1778,66,Substation,' ',38.34437299,-121.1235694,Rancho Seco,smud,SUBSTATION,38.3443679,-121.12355633,0.0012726160766956774,True
1779,66,Substation,' ',38.271455,-121.312744,Air Products 1,smud,SUBSTATION,38.27144993,-121.31273091,0.0012742219168752472,True
1780,66,Substation,' ',38.27497882,-121.282964,Marengo-SPRR,smud,SUBSTATION,38.27497376,-121.28295089,0.001275247113885386,True
1781,115,Substation,' ',38.19806517,-122.1551376,Cordelia Interm Pumps,pge_assumed,SUBSTATION,38.19806017,-122.15512434,0.0012852123730291282,True
1782,115,Substation,' ',38.20550643,-122.147878,Jameson,pge,SUBSTATION,38.20550143,-122.14786476,0.0012835302989531174,True
1783,230,Substation,' ',38.123638,-121.829231,US Windpower,pge_assumed,SUBSTATION,38.12363299,-121.82921782,0.0012804558656944326,True
1784,66,Substation,' ',38.24122071,-121.8557539,Creed Energy,pge,SUBSTATION,38.24121568,-121.85574075,0.0012773964529298602,True
1785,66,Substation,' ',38.22659284,-121.8441836,Goose Haven,pge,SUBSTATION,38.22658782,-121.84417042,0.0012794752542280912,True
1786,115,Substation,' ',38.22688953,-121.0245828,Camanche Dam,pge_assumed,SUBSTATION,38.22688444,-121.02456975,0.001272705042408783,True
1787,230,Substation,' ',38.08793823,-121.3882058,Lodi Stig,pge,SUBSTATION,38.08793318,-121.38819275,0.0012726840787293996,True
1788,66,Substation,' ',38.11600961,-121.290442,Henning,pge,SUBSTATION,38.11600455,-121.29042895,0.001272781563647681,True
1789,66,Substation,' ',38.13724028,-121.2613779,Lodi,pge_assumed,SUBSTATION,38.13723522,-121.2613648,0.0012764074905918105,True
1790,66,Substation,' ',37.91255598,-121.2633716,Stockton Cogen,pge,SUBSTATION,37.91255094,-121.26335854,0.001275437434925991,True
1791,66,Substation,' ',37.93766718,-121.3283912,Stockton Wastewater,pge_assumed,SUBSTATION,37.93766214,-121.32837815,0.0012742983760454726,True
1792,66,Substation,' ',37.79785502,-121.274217,Vierra,pge,SUBSTATION,37.79784999,-121.27420395,0.0012757629357585418,True
1793,66,Substation,' ',37.80878549,-121.2765713,Howland Road,pge,SUBSTATION,37.80878046,-121.27655824,0.0012764000482401814,True
1794,66,Substation,' ',37.75614112,-121.4169099,Leprino Foods (Tracy),pge_assumed,SUBSTATION,37.7561361,-121.41689681,0.0012790207990491487,True
1795,115,Substation,' ',37.67245302,-121.5443886,AEC 2,pge_assumed,SUBSTATION,37.67244802,-121.54437555,0.0012760532467603017,True
1796,115,Substation,' ',37.72005266,-121.4884286,Thermal Energy,pge,SUBSTATION,37.72004765,-121.48841553,0.0012774577163529469,True
1797,115,Substation,' ',37.71036086,-121.4899576,GWF Tracy,pge,SUBSTATION,37.71035585,-121.48994449,0.001280760544622908,True
1798,115,Substation,' ',37.73691799,-122.3768664,Hunters Point,pge,SUBSTATION,37.73691305,-122.37685316,0.0012873504074885657,True
1799,115,Substation,' ',37.74602982,-122.4033721,Bayshore ,pge,SUBSTATION,37.74602487,-122.4033589,0.001284517044617006,True
1800,66,Substation,' ',37.64289802,-121.040375,Rosemore A,pge_assumed,SUBSTATION ASSUMED,37.64289298,-121.040362,0.001274453050316823,True
1801,66,Substation,' ',37.65300923,-121.0196588,Woodland- Mid,pge_assumed,SUBSTATION,37.65300419,-121.01964579,0.00127510382030953,True
1802,66,Substation,' ',37.637159,-120.993187,12th Street,pge_assumed,SUBSTATION,37.63715396,-120.99317403,0.0012721604366911674,True
1803,66,Substation,' ',37.641965,-121.00605,8th Street,pge_assumed,SUBSTATION,37.64195997,-121.00603702,0.0012723954380430766,True
1804,66,Substation,' ',37.62925302,-120.931338,Mcclure,pge_assumed,SUBSTATION,37.62924798,-120.93132502,0.001273060182704692,True
1805,66,Substation,' ',37.48947163,-120.8380604,F Street,pge_assumed,SUBSTATION,37.48946659,-120.83804745,0.0012726108606573238,True
1806,115,Substation,' ',37.48773294,-120.8968342,Walnut Energy,pge_assumed,SUBSTATION,37.48772791,-120.89682122,0.0012745233898492454,True
1807,66,Substation,' ',37.45537671,-122.1782867,Sri,pge,SUBSTATION,37.45537178,-122.17827359,0.0012804911188365495,True
1808,66,Substation,' ',37.4547593,-121.9355511,Newby Island I,pge,SUBSTATION,37.45475435,-121.93553795,0.001284642811192061,True
1809,115,Substation,' ',37.40954139,-122.0317761,Lockheed 1,pge_assumed,SUBSTATION,37.40953644,-122.03176303,0.0012788950200598927,True
1810,115,Substation,' ',37.41613333,-122.0308028,Lockheed 2,pge_assumed,SUBSTATION,37.41612839,-122.03078966,0.0012839101237128762,True
1811,115,Substation,' ',37.41811202,-122.063481,Nasa,pge_assumed,SUBSTATION,37.41810708,-122.06346786,0.0012838824083892587,True
1812,66,Substation,' ',37.36941523,-121.9445236,Container Corp.,svp,SUBSTATION,37.36941029,-121.9445105,0.0012813696267255563,True
1813,115,Substation,' ',37.26909516,-121.7872462,Piercy,pge,SUBSTATION,37.26909021,-121.78723318,0.0012768520647387725,True
1814,66,Substation,' ',37.22643981,-121.9773522,Los Gatos,pge,SUBSTATION,37.22643488,-121.97733907,0.0012852863526624924,True
1815,115,Substation,' ',37.24447236,-121.7964123,IBM Cottle,pge_assumed,SUBSTATION,37.24446741,-121.7963992,0.0012835856567834424,True
1816,115,Substation,' ',37.21507985,-121.8043416,IBM Harry Road,pge_assumed,SUBSTATION,37.21507491,-121.80432856,0.0012787178561987492,True
1817,66,Substation,' ',37.2142178,-121.8952356,Guadalupe,pge,SUBSTATION,37.21421287,-121.89522254,0.00127985266243788,True
1818,115,Substation,' ',37.19925063,-121.7490891,IBM Bailey Road,pge_assumed,SUBSTATION,37.19924569,-121.74907606,0.0012789366095305424,True
1819,500,Substation,' ',37.22628255,-121.7462767,Metcalf 2,pge,SUBSTATION,37.22627761,-121.74626365,0.0012793625700690692,True
1820,230,Substation,' ',37.22141404,-121.746599,Metcalf Energy Center,pge,SUBSTATION,37.22140909,-121.74658598,0.0012775100615085473,True
1821,115,Substation,' ',36.99859078,-121.5364215,Gilroy Food I,pge_assumed,SUBSTATION,36.99858584,-121.53640854,0.0012752881304573806,True
1822,66,Substation,' ',36.91115927,-121.7679575,Calpine Monterey,pge_assumed,SUBSTATION,36.91115435,-121.7679445,0.001278739455584186,True
1823,115,Substation,' ',35.02029675,-117.5662498,SEGS 6,sce,SUBSTATION,35.02029175,-117.56623769,0.0012349958440856599,True
1824,115,Substation,' ',35.01551078,-117.5657344,SEGS 7,sce,SUBSTATION,35.01550578,-117.5657222,0.0012423776790215786,True
